paper_id,method_id,method_structure,lineage,dataset,dataset_version,config_label,outcome,raw_score,random_ref,human_ref,env_steps,replay_ratio,batch_size,learning_rate,n_step,discount,hidden_dim,num_layers,imagination_horizon,num_simulations,model_params,n_seeds,eval_episodes,sticky_actions,data_augmentation,checkpoint_selection,source,value_type,notes
2301.04104,DreamerV3,"[""predict@reward"", ""reconstruct@input"", ""transform@distribution""]",world_model_imagination,seaquest,atari100k,main,2.129,962.0,68.0,42055.0,100000,128,16,4e-05,not_applicable,0.997,1024,missing,15,not_applicable,200,5,missing,missing,missing,last,arXiv:2301.04104 Table 9 [DreamerV3 (printed as 'Dreamer' in Table 9)] game as printed: Seaquest; refs ,derived_hns_from_reported_mean,raw score as printed (rounded to integer); column 'Dreamer'; 400K env steps = 100k agent steps; 5 seeds; no std in table; Table 10 marks Dreamer as NOT using separate eval episodes
2301.04104,DreamerV3,"[""predict@reward"", ""reconstruct@input"", ""transform@distribution""]",world_model_imagination,upndown,atari100k,main,415.565,46910.0,533.0,11693.0,100000,128,16,4e-05,not_applicable,0.997,1024,missing,15,not_applicable,200,5,missing,missing,missing,last,arXiv:2301.04104 Table 9 [DreamerV3 (printed as 'Dreamer' in Table 9)] game as printed: Up N Down; refs ,derived_hns_from_reported_mean,raw score as printed (rounded to integer); column 'Dreamer'; 400K env steps = 100k agent steps; 5 seeds; no std in table; Table 10 marks Dreamer as NOT using separate eval episodes
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,alien,atari100k,main,13.702,1173.2,227.8,7127.7,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: Alien; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,amidar,atari100k,main,13.935,244.6,5.8,1719.5,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: Amidar; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,assault,atari100k,main,361.066,2098.5,222.4,742.0,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: Assault; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,asterix,atari100k,main,45.05,3946.1,210.0,8503.3,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: Asterix; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,bankheist,atari100k,main,97.266,732.9,14.2,753.1,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: BankHeist; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,battlezone,atari100k,main,63.455,24459.8,2360.0,37187.5,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: BattleZone; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,boxing,atari100k,main,714.167,85.8,0.1,12.1,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: Boxing; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,breakout,atari100k,main,1280.903,370.6,1.7,30.5,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: Breakout; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,choppercommand,atari100k,main,102.456,7549.3,811.0,7387.8,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: ChopperCommand; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,crazyclimber,atari100k,main,190.233,58431.8,10780.5,35829.4,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: CrazyClimber; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,demonattack,atari100k,main,725.125,13341.4,152.1,1971.0,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: DemonAttack; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,freeway,atari100k,main,86.149,25.5,0.0,29.6,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: Freeway; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,frostbite,atari100k,main,54.33,2384.8,65.2,4334.7,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: Frostbite; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,gopher,atari100k,main,49.821,1331.2,257.6,2412.5,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: Gopher; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,hero,atari100k,main,22.791,7818.6,1027.0,30826.4,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: Hero; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,jamesbond,atari100k,main,401.972,1129.6,29.0,302.8,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: Jamesbond; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,kangaroo,atari100k,main,220.003,6614.7,52.0,3035.0,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: Kangaroo; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,krull,atari100k,main,620.646,8223.4,1598.0,2665.5,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: Krull; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,kungfumaster,atari100k,main,83.341,18991.7,258.5,22736.3,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: KungFuMaster; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,mspacman,atari100k,main,25.601,2008.3,307.3,6951.6,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: MsPacman; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,pong,atari100k,main,105.949,16.7,-20.7,14.6,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: Pong; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,privateeye,atari100k,main,0.022,40.5,24.9,69571.3,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: PrivateEye; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,qbert,atari100k,main,32.226,4447.1,163.9,13455.0,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: Qbert; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,roadrunner,atari100k,main,426.569,33426.8,11.5,7845.0,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: Roadrunner; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,seaquest,atari100k,main,2.773,1232.5,68.4,42054.7,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: Seaquest; refs ,derived_hns_from_reported_mean,
2305.19452,BBF,"[""correct@parameter"", ""reset convolutional layers@parameter"", ""scale network capacity@parameter""]",model_free_representation,upndown,atari100k,main,103.66,12101.7,533.4,11693.2,100000,8,missing,missing,3,0.997,missing,15,not_applicable,not_applicable,missing,50,missing,no,missing,last,arXiv:2305.19452 Table A.1 [BBF] game as printed: UpNDown; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,alien,atari100k,main,10.957,984,228.0,7128.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Alien; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,amidar,atari100k,main,11.61,205,6.0,1720.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Amidar; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,assault,atari100k,main,111.346,801,222.0,742.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Assault; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,asterix,atari100k,main,9.864,1028,210.0,8503.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Asterix; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,bankheist,atari100k,main,84.844,641,14.0,753.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Bank Heist; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,battlezone,atari100k,main,32.101,13540,2360.0,37188.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Battle Zone; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,boxing,atari100k,main,666.667,80,0.0,12.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Boxing; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,breakout,atari100k,main,50.0,16,2.0,30.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Breakout; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,choppercommand,atari100k,main,16.375,1888,811.0,7388.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Chopper Command; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,crazyclimber,atari100k,main,223.546,66776,10780.0,35829.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Crazy Climber; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,demonattack,atari100k,main,0.715,165,152.0,1971.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Demon Attack; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,freeway,atari100k,main,113.333,34,0.0,30.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Freeway; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,frostbite,atari100k,main,29.297,1316,65.0,4335.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Frostbite; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,gopher,atari100k,main,370.394,8240,258.0,2413.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Gopher; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,hero,atari100k,main,33.615,11044,1027.0,30826.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Hero; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,jamesbond,atari100k,main,175.182,509,29.0,303.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: James Bond; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,kangaroo,atari100k,main,139.323,4208,52.0,3035.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Kangaroo; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,krull,atari100k,main,638.109,8413,1598.0,2666.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Krull; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,kungfumaster,atari100k,main,115.329,26182,256.0,22736.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Kung Fu Master; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,mspacman,atari100k,main,35.606,2673,307.0,6952.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Ms Pacman; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,pong,atari100k,main,88.889,11,-21.0,15.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Pong; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,privateeye,atari100k,main,11.152,7781,25.0,69571.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Private Eye; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,qbert,atari100k,main,32.789,4522,164.0,13455.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Qbert; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,roadrunner,atari100k,main,224.078,17564,12.0,7845.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Road Runner; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,seaquest,atari100k,main,1.088,525,68.0,42055.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Seaquest; refs ,derived_hns_from_reported_mean,
2310.09615,STORM,"[""correct@distribution"", ""encode@input"", ""evaluate@error"", ""gather data@trajectory"", ""improve@policy"", ""mix action@action"", ""predict@distribution"", ""predict@error"", ""predict@value"", ""reconstruct@input"", ""reconstruct@latent"", ""sample@distribution"", ""sequence model@state""]",world_model_imagination,upndown,atari100k,main,66.774,7985,533.0,11693.0,100000,1,16,0.0001,not_applicable,0.985,512,2,16,not_applicable,missing,5,20,missing,missing,last,arXiv:2310.09615 Table 2 [STORM] game as printed: Up N Down; refs ,derived_hns_from_reported_mean,
2405.12399,DIAMOND,"[""correct@parameter"", ""intervene@input"", ""intervene@noise"", ""precondition@parameter"", ""predict@distribution"", ""sample@noise"", ""train@parameter""]",world_model_imagination,alien,atari100k,main,7.483,744.1,227.8,7127.7,100000,4,32,0.0001,not_applicable,0.985,missing,missing,15,not_applicable,missing,5,missing,missing,missing,missing,arXiv:2405.12399 Table 1 [DIAMOND] game as printed: Alien; refs ,derived_hns_from_reported_mean,
2405.12399,DIAMOND,"[""correct@parameter"", ""intervene@input"", ""intervene@noise"", ""precondition@parameter"", ""predict@distribution"", ""sample@noise"", ""train@parameter""]",world_model_imagination,amidar,atari100k,main,12.838,225.8,5.8,1719.5,100000,4,32,0.0001,not_applicable,0.985,missing,missing,15,not_applicable,missing,5,missing,missing,missing,missing,arXiv:2405.12399 Table 1 [DIAMOND] game as printed: Amidar; refs ,derived_hns_from_reported_mean,
2405.12399,DIAMOND,"[""correct@parameter"", ""intervene@input"", ""intervene@noise"", ""precondition@parameter"", ""predict@distribution"", ""sample@noise"", ""train@parameter""]",world_model_imagination,assault,atari100k,main,250.962,1526.4,222.4,742.0,100000,4,32,0.0001,not_applicable,0.985,missing,missing,15,not_applicable,missing,5,missing,missing,missing,missing,arXiv:2405.12399 Table 1 [DIAMOND] game as printed: Assault; refs ,derived_hns_from_reported_mean,
2405.12399,DIAMOND,"[""correct@parameter"", ""intervene@input"", ""intervene@noise"", ""precondition@parameter"", ""predict@distribution"", ""sample@noise"", ""train@parameter""]",world_model_imagination,asterix,atari100k,main,42.064,3698.5,210.0,8503.3,100000,4,32,0.0001,not_applicable,0.985,missing,missing,15,not_applicable,missing,5,missing,missing,missing,missing,arXiv:2405.12399 Table 1 [DIAMOND] game as printed: Asterix; refs ,derived_hns_from_reported_mean,
2405.12399,DIAMOND,"[""correct@parameter"", ""intervene@input"", ""intervene@noise"", ""precondition@parameter"", ""predict@distribution"", ""sample@noise"", ""train@parameter""]",world_model_imagination,bankheist,atari100k,main,0.744,19.7,14.2,753.1,100000,4,32,0.0001,not_applicable,0.985,missing,missing,15,not_applicable,missing,5,missing,missing,missing,missing,arXiv:2405.12399 Table 1 [DIAMOND] game as printed: BankHeist; refs ,derived_hns_from_reported_mean,
