paper_id,method_id,method_structure,lineage,dataset,dataset_version,config_label,outcome,outcome_std,batch_size,learning_rate,training_steps,hidden_dim,num_layers,discount,planning_horizon,context_length,denoising_steps,guidance_scale,num_candidates,num_q_networks,model_rollout_length,expectile_tau,n_seeds,sampler,checkpoint_selection,critic_layernorm,policy_extraction,base_learner,discretization,source,value_type,notes
2005.05951,MOReL,"[""construct pessimistic mdp@state"", ""construct usad@state"", ""plan@state"", ""train@state""]",model_based_offline_rl,walker2d-medium,unknown,main,77.8,,256,0.0005,missing,32,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,400,not_applicable,3,not_applicable,last,missing,missing,missing,missing,arXiv:2005.05951 Table 2 [MOReL] dataset as printed: walker2d-medium,reported_mean_over_seeds,"no std reported; raw score = average over last 100 iterations of policy learning, averaged over 3 seeds; printed as 'medium walker2d'"
2005.05951,MOReL,"[""construct pessimistic mdp@state"", ""construct usad@state"", ""plan@state"", ""train@state""]",model_based_offline_rl,halfcheetah-medium-replay,unknown,main,40.2,,256,0.0005,missing,32,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,500,not_applicable,3,not_applicable,last,missing,missing,missing,missing,arXiv:2005.05951 Table 2 [MOReL] dataset as printed: halfcheetah-medium-replay,reported_mean_over_seeds,"no std reported; raw score = average over last 100 iterations of policy learning, averaged over 3 seeds; printed as 'medium-replay halfcheetah'"
2005.05951,MOReL,"[""construct pessimistic mdp@state"", ""construct usad@state"", ""plan@state"", ""train@state""]",model_based_offline_rl,hopper-medium-replay,unknown,main,93.6,,256,0.0005,missing,32,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,400,not_applicable,3,not_applicable,last,missing,missing,missing,missing,arXiv:2005.05951 Table 2 [MOReL] dataset as printed: hopper-medium-replay,reported_mean_over_seeds,"no std reported; raw score = average over last 100 iterations of policy learning, averaged over 3 seeds; printed as 'medium-replay hopper'"
2005.05951,MOReL,"[""construct pessimistic mdp@state"", ""construct usad@state"", ""plan@state"", ""train@state""]",model_based_offline_rl,walker2d-medium-replay,unknown,main,49.8,,256,0.0005,missing,32,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,400,not_applicable,3,not_applicable,last,missing,missing,missing,missing,arXiv:2005.05951 Table 2 [MOReL] dataset as printed: walker2d-medium-replay,reported_mean_over_seeds,"no std reported; raw score = average over last 100 iterations of policy learning, averaged over 3 seeds; printed as 'medium-replay walker2d'"
2005.05951,MOReL,"[""construct pessimistic mdp@state"", ""construct usad@state"", ""plan@state"", ""train@state""]",model_based_offline_rl,halfcheetah-medium-expert,unknown,main,53.3,,256,0.0005,missing,32,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,500,not_applicable,3,not_applicable,last,missing,missing,missing,missing,arXiv:2005.05951 Table 2 [MOReL] dataset as printed: halfcheetah-medium-expert,reported_mean_over_seeds,"no std reported; raw score = average over last 100 iterations of policy learning, averaged over 3 seeds; printed as 'medium-expert halfcheetah'"
2005.05951,MOReL,"[""construct pessimistic mdp@state"", ""construct usad@state"", ""plan@state"", ""train@state""]",model_based_offline_rl,hopper-medium-expert,unknown,main,108.7,,256,0.0005,missing,32,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,400,not_applicable,3,not_applicable,last,missing,missing,missing,missing,arXiv:2005.05951 Table 2 [MOReL] dataset as printed: hopper-medium-expert,reported_mean_over_seeds,"no std reported; raw score = average over last 100 iterations of policy learning, averaged over 3 seeds; printed as 'medium-expert hopper'"
2005.05951,MOReL,"[""construct pessimistic mdp@state"", ""construct usad@state"", ""plan@state"", ""train@state""]",model_based_offline_rl,walker2d-medium-expert,unknown,main,95.6,,256,0.0005,missing,32,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,400,not_applicable,3,not_applicable,last,missing,missing,missing,missing,arXiv:2005.05951 Table 2 [MOReL] dataset as printed: walker2d-medium-expert,reported_mean_over_seeds,"no std reported; raw score = average over last 100 iterations of policy learning, averaged over 3 seeds; printed as 'medium-expert walker2d'"
2102.08363,COMBO,"[""collect model rollouts@trajectory"", ""conservatively evaluate policy@value"", ""improve@policy"", ""train@parameter""]",model_based_offline_rl,halfcheetah-random,unknown,main,38.8,3.7,missing,0.0001,missing,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,5,not_applicable,6,not_applicable,last,missing,missing,missing,missing,arXiv:2102.08363 Table 3 [COMBO] dataset as printed: halfcheetah-random,reported_mean_over_seeds,"± is the 95%-confidence interval, not std (Table 3 caption); printed as 'random halfcheetah'"
2102.08363,COMBO,"[""collect model rollouts@trajectory"", ""conservatively evaluate policy@value"", ""improve@policy"", ""train@parameter""]",model_based_offline_rl,hopper-random,unknown,main,17.9,1.4,missing,0.0001,missing,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,5,not_applicable,6,not_applicable,last,missing,missing,missing,missing,arXiv:2102.08363 Table 3 [COMBO] dataset as printed: hopper-random,reported_mean_over_seeds,"± is the 95%-confidence interval, not std (Table 3 caption); printed as 'random hopper'"
2102.08363,COMBO,"[""collect model rollouts@trajectory"", ""conservatively evaluate policy@value"", ""improve@policy"", ""train@parameter""]",model_based_offline_rl,walker2d-random,unknown,main,7.0,3.6,missing,1e-05,missing,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,1,not_applicable,6,not_applicable,last,missing,missing,missing,missing,arXiv:2102.08363 Table 3 [COMBO] dataset as printed: walker2d-random,reported_mean_over_seeds,"± is the 95%-confidence interval, not std (Table 3 caption); printed as 'random walker2d'"
2102.08363,COMBO,"[""collect model rollouts@trajectory"", ""conservatively evaluate policy@value"", ""improve@policy"", ""train@parameter""]",model_based_offline_rl,halfcheetah-medium,unknown,main,54.2,1.5,missing,0.0001,missing,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,5,not_applicable,6,not_applicable,last,missing,missing,missing,missing,arXiv:2102.08363 Table 3 [COMBO] dataset as printed: halfcheetah-medium,reported_mean_over_seeds,"± is the 95%-confidence interval, not std (Table 3 caption); printed as 'medium halfcheetah'"
2102.08363,COMBO,"[""collect model rollouts@trajectory"", ""conservatively evaluate policy@value"", ""improve@policy"", ""train@parameter""]",model_based_offline_rl,hopper-medium,unknown,main,97.2,2.2,missing,0.0001,missing,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,5,not_applicable,6,not_applicable,last,missing,missing,missing,missing,arXiv:2102.08363 Table 3 [COMBO] dataset as printed: hopper-medium,reported_mean_over_seeds,"± is the 95%-confidence interval, not std (Table 3 caption); printed as 'medium hopper'"
2102.08363,COMBO,"[""collect model rollouts@trajectory"", ""conservatively evaluate policy@value"", ""improve@policy"", ""train@parameter""]",model_based_offline_rl,walker2d-medium,unknown,main,81.9,2.8,missing,1e-05,missing,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,1,not_applicable,6,not_applicable,last,missing,missing,missing,missing,arXiv:2102.08363 Table 3 [COMBO] dataset as printed: walker2d-medium,reported_mean_over_seeds,"± is the 95%-confidence interval, not std (Table 3 caption); printed as 'medium walker2d'"
2102.08363,COMBO,"[""collect model rollouts@trajectory"", ""conservatively evaluate policy@value"", ""improve@policy"", ""train@parameter""]",model_based_offline_rl,halfcheetah-medium-replay,unknown,main,55.1,1.0,missing,0.0001,missing,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,5,not_applicable,6,not_applicable,last,missing,missing,missing,missing,arXiv:2102.08363 Table 3 [COMBO] dataset as printed: halfcheetah-medium-replay,reported_mean_over_seeds,"± is the 95%-confidence interval, not std (Table 3 caption); printed as 'medium-replay halfcheetah'"
2102.08363,COMBO,"[""collect model rollouts@trajectory"", ""conservatively evaluate policy@value"", ""improve@policy"", ""train@parameter""]",model_based_offline_rl,hopper-medium-replay,unknown,main,89.5,1.8,missing,0.0001,missing,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,5,not_applicable,6,not_applicable,last,missing,missing,missing,missing,arXiv:2102.08363 Table 3 [COMBO] dataset as printed: hopper-medium-replay,reported_mean_over_seeds,"± is the 95%-confidence interval, not std (Table 3 caption); printed as 'medium-replay hopper'"
2102.08363,COMBO,"[""collect model rollouts@trajectory"", ""conservatively evaluate policy@value"", ""improve@policy"", ""train@parameter""]",model_based_offline_rl,walker2d-medium-replay,unknown,main,56.0,8.6,missing,1e-05,missing,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,1,not_applicable,6,not_applicable,last,missing,missing,missing,missing,arXiv:2102.08363 Table 3 [COMBO] dataset as printed: walker2d-medium-replay,reported_mean_over_seeds,"± is the 95%-confidence interval, not std (Table 3 caption); printed as 'medium-replay walker2d'"
2102.08363,COMBO,"[""collect model rollouts@trajectory"", ""conservatively evaluate policy@value"", ""improve@policy"", ""train@parameter""]",model_based_offline_rl,halfcheetah-medium-expert,unknown,main,90.0,5.6,missing,0.0001,missing,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,5,not_applicable,6,not_applicable,last,missing,missing,missing,missing,arXiv:2102.08363 Table 3 [COMBO] dataset as printed: halfcheetah-medium-expert,reported_mean_over_seeds,"± is the 95%-confidence interval, not std (Table 3 caption); printed as 'medium-expert halfcheetah'"
2102.08363,COMBO,"[""collect model rollouts@trajectory"", ""conservatively evaluate policy@value"", ""improve@policy"", ""train@parameter""]",model_based_offline_rl,hopper-medium-expert,unknown,main,111.1,2.9,missing,0.0001,missing,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,5,not_applicable,6,not_applicable,last,missing,missing,missing,missing,arXiv:2102.08363 Table 3 [COMBO] dataset as printed: hopper-medium-expert,reported_mean_over_seeds,"± is the 95%-confidence interval, not std (Table 3 caption); printed as 'medium-expert hopper'"
2102.08363,COMBO,"[""collect model rollouts@trajectory"", ""conservatively evaluate policy@value"", ""improve@policy"", ""train@parameter""]",model_based_offline_rl,walker2d-medium-expert,unknown,main,103.3,5.6,missing,1e-05,missing,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,1,not_applicable,6,not_applicable,last,missing,missing,missing,missing,arXiv:2102.08363 Table 3 [COMBO] dataset as printed: walker2d-medium-expert,reported_mean_over_seeds,"± is the 95%-confidence interval, not std (Table 3 caption); printed as 'medium-expert walker2d'"
2106.01345,DecisionTransformer,"[""append@other:DecisionTransformer"", ""decrement@reward"", ""encode@input"", ""interleave@sample"", ""predict@action"", ""select@action""]",return_conditioned_supervised_learning,halfcheetah-medium-expert,unknown,main,86.8,1.3,64,0.0001,100000,128,3,not_applicable,not_applicable,20,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2106.01345 Table 2 [DT (Ours)] dataset as printed: halfcheetah-medium-expert,reported_mean_over_seeds,Dataset printed as 'Medium-Expert / HalfCheetah' style; 'Walker' = walker2d. Std is over 3 seeds ('mean and variance for three seeds').
2106.01345,DecisionTransformer,"[""append@other:DecisionTransformer"", ""decrement@reward"", ""encode@input"", ""interleave@sample"", ""predict@action"", ""select@action""]",return_conditioned_supervised_learning,hopper-medium-expert,unknown,main,107.6,1.8,64,0.0001,100000,128,3,not_applicable,not_applicable,20,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2106.01345 Table 2 [DT (Ours)] dataset as printed: hopper-medium-expert,reported_mean_over_seeds,Dataset printed as 'Medium-Expert / HalfCheetah' style; 'Walker' = walker2d. Std is over 3 seeds ('mean and variance for three seeds').
2106.01345,DecisionTransformer,"[""append@other:DecisionTransformer"", ""decrement@reward"", ""encode@input"", ""interleave@sample"", ""predict@action"", ""select@action""]",return_conditioned_supervised_learning,walker2d-medium-expert,unknown,main,108.1,0.2,64,0.0001,100000,128,3,not_applicable,not_applicable,20,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2106.01345 Table 2 [DT (Ours)] dataset as printed: walker2d-medium-expert,reported_mean_over_seeds,Dataset printed as 'Medium-Expert / HalfCheetah' style; 'Walker' = walker2d. Std is over 3 seeds ('mean and variance for three seeds').
2106.01345,DecisionTransformer,"[""append@other:DecisionTransformer"", ""decrement@reward"", ""encode@input"", ""interleave@sample"", ""predict@action"", ""select@action""]",return_conditioned_supervised_learning,halfcheetah-medium,unknown,main,42.6,0.1,64,0.0001,100000,128,3,not_applicable,not_applicable,20,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2106.01345 Table 2 [DT (Ours)] dataset as printed: halfcheetah-medium,reported_mean_over_seeds,Dataset printed as 'Medium-Expert / HalfCheetah' style; 'Walker' = walker2d. Std is over 3 seeds ('mean and variance for three seeds').
2106.01345,DecisionTransformer,"[""append@other:DecisionTransformer"", ""decrement@reward"", ""encode@input"", ""interleave@sample"", ""predict@action"", ""select@action""]",return_conditioned_supervised_learning,hopper-medium,unknown,main,67.6,1.0,64,0.0001,100000,128,3,not_applicable,not_applicable,20,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2106.01345 Table 2 [DT (Ours)] dataset as printed: hopper-medium,reported_mean_over_seeds,Dataset printed as 'Medium-Expert / HalfCheetah' style; 'Walker' = walker2d. Std is over 3 seeds ('mean and variance for three seeds').
2106.01345,DecisionTransformer,"[""append@other:DecisionTransformer"", ""decrement@reward"", ""encode@input"", ""interleave@sample"", ""predict@action"", ""select@action""]",return_conditioned_supervised_learning,walker2d-medium,unknown,main,74.0,1.4,64,0.0001,100000,128,3,not_applicable,not_applicable,20,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2106.01345 Table 2 [DT (Ours)] dataset as printed: walker2d-medium,reported_mean_over_seeds,Dataset printed as 'Medium-Expert / HalfCheetah' style; 'Walker' = walker2d. Std is over 3 seeds ('mean and variance for three seeds').
2106.01345,DecisionTransformer,"[""append@other:DecisionTransformer"", ""decrement@reward"", ""encode@input"", ""interleave@sample"", ""predict@action"", ""select@action""]",return_conditioned_supervised_learning,halfcheetah-medium-replay,unknown,main,36.6,0.8,64,0.0001,100000,128,3,not_applicable,not_applicable,20,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2106.01345 Table 2 [DT (Ours)] dataset as printed: halfcheetah-medium-replay,reported_mean_over_seeds,Dataset printed as 'Medium-Expert / HalfCheetah' style; 'Walker' = walker2d. Std is over 3 seeds ('mean and variance for three seeds').
2106.01345,DecisionTransformer,"[""append@other:DecisionTransformer"", ""decrement@reward"", ""encode@input"", ""interleave@sample"", ""predict@action"", ""select@action""]",return_conditioned_supervised_learning,hopper-medium-replay,unknown,main,82.7,7.0,64,0.0001,100000,128,3,not_applicable,not_applicable,20,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2106.01345 Table 2 [DT (Ours)] dataset as printed: hopper-medium-replay,reported_mean_over_seeds,Dataset printed as 'Medium-Expert / HalfCheetah' style; 'Walker' = walker2d. Std is over 3 seeds ('mean and variance for three seeds').
2106.01345,DecisionTransformer,"[""append@other:DecisionTransformer"", ""decrement@reward"", ""encode@input"", ""interleave@sample"", ""predict@action"", ""select@action""]",return_conditioned_supervised_learning,walker2d-medium-replay,unknown,main,66.6,3.0,64,0.0001,100000,128,3,not_applicable,not_applicable,20,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2106.01345 Table 2 [DT (Ours)] dataset as printed: walker2d-medium-replay,reported_mean_over_seeds,Dataset printed as 'Medium-Expert / HalfCheetah' style; 'Walker' = walker2d. Std is over 3 seeds ('mean and variance for three seeds').
2310.03022,DecisionConvFormer,"[""convolve@latent"", ""encode@input"", ""feed forward@latent"", ""normalize@latent"", ""tokenize@input""]",return_conditioned_supervised_learning,halfcheetah-medium,v2,main,43.0,,64,0.001,100000,128,3,not_applicable,not_applicable,8,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,5,not_applicable,missing,missing,missing,missing,missing,arXiv:2310.03022 Table 1 [DC] dataset as printed: halfcheetah-medium,reported_mean_over_seeds,"Column 'DC'. No std reported. Target RTG: 'We examine six target RTG values, each being a multiple of the default target RTG in Chen et al. (2021)... We subsequently report the highest score achieved for each algorithm.'"
2310.03022,DecisionConvFormer,"[""convolve@latent"", ""encode@input"", ""feed forward@latent"", ""normalize@latent"", ""tokenize@input""]",return_conditioned_supervised_learning,hopper-medium,v2,main,92.5,,64,0.0001,100000,256,3,not_applicable,not_applicable,8,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,5,not_applicable,missing,missing,missing,missing,missing,arXiv:2310.03022 Table 1 [DC] dataset as printed: hopper-medium,reported_mean_over_seeds,"Column 'DC'. No std reported. Target RTG: 'We examine six target RTG values, each being a multiple of the default target RTG in Chen et al. (2021)... We subsequently report the highest score achieved for each algorithm.'"
2310.03022,DecisionConvFormer,"[""convolve@latent"", ""encode@input"", ""feed forward@latent"", ""normalize@latent"", ""tokenize@input""]",return_conditioned_supervised_learning,walker2d-medium,v2,main,79.2,,64,0.0001,100000,128,3,not_applicable,not_applicable,8,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,5,not_applicable,missing,missing,missing,missing,missing,arXiv:2310.03022 Table 1 [DC] dataset as printed: walker2d-medium,reported_mean_over_seeds,"Column 'DC'. No std reported. Target RTG: 'We examine six target RTG values, each being a multiple of the default target RTG in Chen et al. (2021)... We subsequently report the highest score achieved for each algorithm.'"
2310.03022,DecisionConvFormer,"[""convolve@latent"", ""encode@input"", ""feed forward@latent"", ""normalize@latent"", ""tokenize@input""]",return_conditioned_supervised_learning,halfcheetah-medium-replay,v2,main,41.3,,64,0.001,100000,128,3,not_applicable,not_applicable,8,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,5,not_applicable,missing,missing,missing,missing,missing,arXiv:2310.03022 Table 1 [DC] dataset as printed: halfcheetah-medium-replay,reported_mean_over_seeds,"Column 'DC'. No std reported. Target RTG: 'We examine six target RTG values, each being a multiple of the default target RTG in Chen et al. (2021)... We subsequently report the highest score achieved for each algorithm.'"
2310.03022,DecisionConvFormer,"[""convolve@latent"", ""encode@input"", ""feed forward@latent"", ""normalize@latent"", ""tokenize@input""]",return_conditioned_supervised_learning,hopper-medium-replay,v2,main,94.2,,64,0.0001,100000,256,3,not_applicable,not_applicable,8,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,5,not_applicable,missing,missing,missing,missing,missing,arXiv:2310.03022 Table 1 [DC] dataset as printed: hopper-medium-replay,reported_mean_over_seeds,"Column 'DC'. No std reported. Target RTG: 'We examine six target RTG values, each being a multiple of the default target RTG in Chen et al. (2021)... We subsequently report the highest score achieved for each algorithm.'"
2310.03022,DecisionConvFormer,"[""convolve@latent"", ""encode@input"", ""feed forward@latent"", ""normalize@latent"", ""tokenize@input""]",return_conditioned_supervised_learning,walker2d-medium-replay,v2,main,76.6,,64,0.001,100000,128,3,not_applicable,not_applicable,8,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,5,not_applicable,missing,missing,missing,missing,missing,arXiv:2310.03022 Table 1 [DC] dataset as printed: walker2d-medium-replay,reported_mean_over_seeds,"Column 'DC'. No std reported. Target RTG: 'We examine six target RTG values, each being a multiple of the default target RTG in Chen et al. (2021)... We subsequently report the highest score achieved for each algorithm.'"
2310.03022,DecisionConvFormer,"[""convolve@latent"", ""encode@input"", ""feed forward@latent"", ""normalize@latent"", ""tokenize@input""]",return_conditioned_supervised_learning,halfcheetah-medium-expert,v2,main,93.0,,64,0.001,100000,128,3,not_applicable,not_applicable,8,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,5,not_applicable,missing,missing,missing,missing,missing,arXiv:2310.03022 Table 1 [DC] dataset as printed: halfcheetah-medium-expert,reported_mean_over_seeds,"Column 'DC'. No std reported. Target RTG: 'We examine six target RTG values, each being a multiple of the default target RTG in Chen et al. (2021)... We subsequently report the highest score achieved for each algorithm.'"
2310.03022,DecisionConvFormer,"[""convolve@latent"", ""encode@input"", ""feed forward@latent"", ""normalize@latent"", ""tokenize@input""]",return_conditioned_supervised_learning,hopper-medium-expert,v2,main,110.4,,64,0.001,100000,128,3,not_applicable,not_applicable,8,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,5,not_applicable,missing,missing,missing,missing,missing,arXiv:2310.03022 Table 1 [DC] dataset as printed: hopper-medium-expert,reported_mean_over_seeds,"Column 'DC'. No std reported. Target RTG: 'We examine six target RTG values, each being a multiple of the default target RTG in Chen et al. (2021)... We subsequently report the highest score achieved for each algorithm.'"
2310.03022,DecisionConvFormer,"[""convolve@latent"", ""encode@input"", ""feed forward@latent"", ""normalize@latent"", ""tokenize@input""]",return_conditioned_supervised_learning,walker2d-medium-expert,v2,main,109.6,,64,0.001,100000,128,3,not_applicable,not_applicable,8,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,5,not_applicable,missing,missing,missing,missing,missing,arXiv:2310.03022 Table 1 [DC] dataset as printed: walker2d-medium-expert,reported_mean_over_seeds,"Column 'DC'. No std reported. Target RTG: 'We examine six target RTG values, each being a multiple of the default target RTG in Chen et al. (2021)... We subsequently report the highest score achieved for each algorithm.'"
2310.03022,DecisionConvFormer,"[""convolve@latent"", ""encode@input"", ""feed forward@latent"", ""normalize@latent"", ""tokenize@input""]",return_conditioned_supervised_learning,hopper-medium,v2,embed_128,69.7,,64,0.0001,100000,128,3,not_applicable,not_applicable,8,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,5,not_applicable,missing,missing,missing,missing,missing,arXiv:2310.03022 Table 5 [DC] dataset as printed: hopper-medium,reported_mean_over_seeds,"Columns: DT-128, DT-256, DC-128, DC-256. DC-256 (92.5) equals Table 1 main."
2310.03022,DecisionConvFormer,"[""convolve@latent"", ""encode@input"", ""feed forward@latent"", ""normalize@latent"", ""tokenize@input""]",return_conditioned_supervised_learning,hopper-medium-replay,v2,embed_128,88.2,,64,0.0001,100000,128,3,not_applicable,not_applicable,8,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,5,not_applicable,missing,missing,missing,missing,missing,arXiv:2310.03022 Table 5 [DC] dataset as printed: hopper-medium-replay,reported_mean_over_seeds,"Columns: DT-128, DT-256, DC-128, DC-256. DC-256 (94.2) equals Table 1 main."
2310.03022,DecisionConvFormer,"[""convolve@latent"", ""encode@input"", ""feed forward@latent"", ""normalize@latent"", ""tokenize@input""]",return_conditioned_supervised_learning,hopper-medium,v2,context_20,94.2,,64,0.0001,100000,256,3,not_applicable,not_applicable,20,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,5,not_applicable,missing,missing,missing,missing,missing,arXiv:2310.03022 Table 18 [DC] dataset as printed: hopper-medium,reported_mean_over_seeds,"Grid: rows K in {8,20}, columns L in {3,6,30}. K=8,L=6 = 92.5 = main (not duplicated). K=8,L=30 is '-' (not run)."
2209.03993,QDT,"[""compute state value@value"", ""regenerate rtg@reward"", ""relabel rtg values@reward"", ""train@value""]",return_conditioned_supervised_learning,hopper-medium,v2,main,66.5,6.3,64,missing,100000,missing,missing,not_applicable,not_applicable,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,5,not_applicable,last,missing,missing,missing,missing,arXiv:2209.03993 Table 4 [QDT] dataset as printed: hopper-medium,reported_mean_over_seeds,Last column = QDT Results. Rows grouped under vertical labels 'Medium' (first 3) and 'Replay' (last 3); medium-replay assignment confirmed by DT Ref column matching Chen et al. medium-replay values (82.7/36.6/66.6).
2209.03993,QDT,"[""compute state value@value"", ""regenerate rtg@reward"", ""relabel rtg values@reward"", ""train@value""]",return_conditioned_supervised_learning,halfcheetah-medium,v2,main,42.3,0.4,64,missing,100000,missing,missing,not_applicable,not_applicable,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,5,not_applicable,last,missing,missing,missing,missing,arXiv:2209.03993 Table 4 [QDT] dataset as printed: halfcheetah-medium,reported_mean_over_seeds,Last column = QDT Results. Rows grouped under vertical labels 'Medium' (first 3) and 'Replay' (last 3); medium-replay assignment confirmed by DT Ref column matching Chen et al. medium-replay values (82.7/36.6/66.6).
2209.03993,QDT,"[""compute state value@value"", ""regenerate rtg@reward"", ""relabel rtg values@reward"", ""train@value""]",return_conditioned_supervised_learning,walker2d-medium,v2,main,67.1,3.2,64,missing,100000,missing,missing,not_applicable,not_applicable,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,5,not_applicable,last,missing,missing,missing,missing,arXiv:2209.03993 Table 4 [QDT] dataset as printed: walker2d-medium,reported_mean_over_seeds,Last column = QDT Results. Rows grouped under vertical labels 'Medium' (first 3) and 'Replay' (last 3); medium-replay assignment confirmed by DT Ref column matching Chen et al. medium-replay values (82.7/36.6/66.6).
2209.03993,QDT,"[""compute state value@value"", ""regenerate rtg@reward"", ""relabel rtg values@reward"", ""train@value""]",return_conditioned_supervised_learning,hopper-medium-replay,v2,main,52.1,20.3,64,missing,100000,missing,missing,not_applicable,not_applicable,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,5,not_applicable,last,missing,missing,missing,missing,arXiv:2209.03993 Table 4 [QDT] dataset as printed: hopper-medium-replay,reported_mean_over_seeds,Last column = QDT Results. Rows grouped under vertical labels 'Medium' (first 3) and 'Replay' (last 3); medium-replay assignment confirmed by DT Ref column matching Chen et al. medium-replay values (82.7/36.6/66.6).
2209.03993,QDT,"[""compute state value@value"", ""regenerate rtg@reward"", ""relabel rtg values@reward"", ""train@value""]",return_conditioned_supervised_learning,halfcheetah-medium-replay,v2,main,35.6,0.5,64,missing,100000,missing,missing,not_applicable,not_applicable,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,5,not_applicable,last,missing,missing,missing,missing,arXiv:2209.03993 Table 4 [QDT] dataset as printed: halfcheetah-medium-replay,reported_mean_over_seeds,Last column = QDT Results. Rows grouped under vertical labels 'Medium' (first 3) and 'Replay' (last 3); medium-replay assignment confirmed by DT Ref column matching Chen et al. medium-replay values (82.7/36.6/66.6).
2209.03993,QDT,"[""compute state value@value"", ""regenerate rtg@reward"", ""relabel rtg values@reward"", ""train@value""]",return_conditioned_supervised_learning,walker2d-medium-replay,v2,main,58.2,5.1,64,missing,100000,missing,missing,not_applicable,not_applicable,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,5,not_applicable,last,missing,missing,missing,missing,arXiv:2209.03993 Table 4 [QDT] dataset as printed: walker2d-medium-replay,reported_mean_over_seeds,Last column = QDT Results. Rows grouped under vertical labels 'Medium' (first 3) and 'Replay' (last 3); medium-replay assignment confirmed by DT Ref column matching Chen et al. medium-replay values (82.7/36.6/66.6).
